sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
0.051788,-0.003059,-0.035233,0.233849,-0.024429,-0.089203,-0.036697,-0.036995,0.011223,-0.019882,0.081749,0.020927,0.043068,-0.007996,-0.039192,0.049301,-0.014366,-0.092712,0.031784,-0.065277,-0.034935,0.02713,-0.04451,-0.044823,0.010368,0.049156,-0.005699,-0.003143,-0.020142,0.039963,0.04258,0.050987,-0.030281,-0.019485,-0.021667,-0.105927,-0.002769,0.097427,-0.083206,0.017319
0.050133,0.005653,-0.020103,0.208122,-0.000427,-0.084724,-0.028412,-0.050171,0.012932,-0.026527,0.104156,0.012131,0.050644,-0.0028,-0.048836,0.057228,-0.022575,-0.124519,0.046654,-0.046371,-0.024437,0.037964,-0.050346,-0.050201,-0.003197,0.031631,0.006317,-0.007607,-0.026505,0.073631,0.020363,0.055092,-0.033234,-0.008675,-0.016068,-0.101822,-0.000244,0.100868,-0.06366,0.005363
0.045433,0.016479,-0.003929,0.162209,0.02771,-0.063431,-0.027504,-0.058136,0.019409,-0.031418,0.117096,0.002098,0.057663,0.019379,-0.050896,0.064125,-0.025024,-0.142807,0.069153,-0.030525,-0.013062,0.046028,-0.061035,-0.054901,-0.012604,0.004974,0.021774,-0.006447,-0.020012,0.110168,-0.006851,0.050751,-0.034081,0.002319,-0.014801,-0.095978,0.002991,0.107384,-0.037216,-0.007042
0.044319,0.02346,-0.003754,0.112846,0.063622,-0.047066,-0.011398,-0.061188,0.020035,-0.035011,0.126251,-0.008095,0.058937,0.030876,-0.042053,0.069748,-0.020775,-0.14621,0.074242,-0.013191,-0.000923,0.059166,-0.063873,-0.058342,-0.031097,-0.02021,0.033585,0.007828,-0.018456,0.140968,-0.019394,0.046616,-0.036713,0.017143,-0.012253,-0.084198,0.009872,0.114342,-0.002457,-0.018135
0.042244,0.030449,0.006409,0.055611,0.085526,-0.029724,0.001312,-0.057022,0.016304,-0.048187,0.126022,-0.017761,0.051979,0.033325,-0.04287,0.068359,-0.02533,-0.141541,0.072418,0.003136,0.011063,0.072662,-0.072304,-0.04705,-0.048637,-0.030838,0.046051,0.01194,-0.009514,0.150238,-0.027252,0.036575,-0.039963,0.027786,0.004486,-0.06443,0.014305,0.114929,0.031349,-0.030106
0.037979,0.042091,0.012642,-0.007553,0.084534,-0.010689,0.00515,-0.045128,0.017265,-0.047813,0.128326,-0.042542,0.038918,0.039581,-0.031555,0.064377,-0.032394,-0.133553,0.078133,0.020515,0.022858,0.075928,-0.085579,-0.028435,-0.04847,-0.053627,0.059021,0.007751,0.003983,0.151268,-0.045586,0.025513,-0.031425,0.032295,0.015602,-0.0467,0.012428,0.105659,0.057137,-0.040382
0.027374,0.043427,0.022964,-0.067566,0.08725,0.009087,0.015594,-0.027428,0.007088,-0.047264,0.110786,-0.071754,0.032433,0.036324,-0.01033,0.057945,-0.028465,-0.125175,0.077644,0.040695,0.030289,0.077568,-0.080566,-0.011353,-0.040733,-0.074097,0.064896,0.004959,0.014297,0.144814,-0.054733,0.022682,-0.011292,0.031586,0.019119,-0.019119,0.016708,0.087738,0.071228,-0.043617
0.008827,0.03894,0.028236,-0.122543,0.092155,0.026314,0.025894,-0.023056,0.001419,-0.046219,0.076469,-0.085915,0.025238,0.034302,-0.004303,0.05159,-0.033752,-0.105682,0.070641,0.056946,0.036934,0.071587,-0.065781,0.013527,-0.028938,-0.088364,0.076508,-0.001167,0.031136,0.125969,-0.056061,0.009453,-0.00602,0.032036,0.032761,0.002174,0.022713,0.080582,0.082916,-0.045479
-0.012642,0.037659,0.028969,-0.161766,0.081635,0.034813,0.030151,-0.012032,0.002441,-0.033768,0.048973,-0.093277,0.014297,0.034302,0.004936,0.03595,-0.037514,-0.073318,0.062782,0.070808,0.040054,0.065056,-0.046402,0.03511,-0.017197,-0.109528,0.074196,-0.006027,0.036369,0.10363,-0.054787,-0.003372,0.005051,0.029373,0.041275,0.015129,0.023773,0.062424,0.088158,-0.047188
-0.029945,0.03167,0.040306,-0.196793,0.070312,0.037849,0.031281,0.012512,0.013,-0.026176,0.020241,-0.100182,0.01609,0.026436,0.015526,0.006546,-0.031097,-0.03421,0.049255,0.071915,0.037727,0.055557,-0.029922,0.049278,-0.004578,-0.118446,0.058601,-0.008286,0.041748,0.068726,-0.048409,-0.016113,0.018661,0.02504,0.039833,0.03788,0.022774,0.032074,0.086136,-0.044212
-0.044205,0.033012,0.035652,-0.233994,0.057739,0.037621,0.033775,0.026985,0.022713,-0.014709,-0.006058,-0.099915,0.01268,0.01284,0.035065,-0.013893,-0.022758,-0.004578,0.022995,0.064003,0.034126,0.042076,-0.017097,0.06987,0.00602,-0.123009,0.048988,-0.003464,0.044357,0.025482,-0.036453,-0.03672,0.021797,0.021538,0.04966,0.060783,0.025055,0.002762,0.081497,-0.032867
-0.056099,0.033691,0.032791,-0.248947,0.039047,0.030518,0.037361,0.037132,0.019325,-0.006516,-0.035492,-0.09288,0.006935,-0.005104,0.046822,-0.02758,-0.013748,0.025635,-0.006203,0.060394,0.030281,0.029533,0.005379,0.088219,0.024605,-0.122704,0.040154,-0.003761,0.039017,-0.013588,-0.028793,-0.055969,0.030304,0.009102,0.063789,0.072975,0.023529,-0.033714,0.065094,-0.02317
-0.062149,0.025314,0.038338,-0.231834,0.022171,0.016464,0.040222,0.045212,0.034813,-0.002701,-0.059547,-0.088997,0.011108,-0.014359,0.046028,-0.041351,-0.013908,0.05864,-0.0243,0.053444,0.02607,0.012604,0.020737,0.099129,0.045364,-0.108696,0.020805,-0.022293,0.035927,-0.060982,-0.030396,-0.066376,0.038338,0.00013,0.06974,0.074745,0.012199,-0.067772,0.043449,-0.018127
-0.066124,0.018089,0.037483,-0.198097,0.009079,0.011902,0.037605,0.053452,0.050934,0.004494,-0.078369,-0.075424,0.015244,-0.013855,0.057106,-0.052475,-0.00843,0.081703,-0.033455,0.042114,0.01857,0.002289,0.039726,0.109642,0.058342,-0.086998,-0.003563,-0.031723,0.027863,-0.108498,-0.022408,-0.064575,0.049728,-0.002518,0.070549,0.07428,0.018288,-0.098862,0.022514,-0.00721
-0.066292,0.009483,0.029869,-0.155388,0.00132,0.007561,0.030045,0.058311,0.064163,0.00238,-0.09771,-0.04509,0.016251,-0.020531,0.053192,-0.066307,0.008125,0.109245,-0.049759,0.019547,0.011955,-0.008575,0.066566,0.112457,0.07045,-0.065262,-0.017754,-0.02636,0.017548,-0.144806,-0.011284,-0.065514,0.056175,-0.008316,0.071968,0.074242,0.020035,-0.124603,0.002983,0.006226
-0.061203,0.010605,0.017586,-0.110153,-0.007057,-0.00074,0.022026,0.062515,0.094025,0.002892,-0.099594,-0.018265,0.007935,-0.022247,0.049042,-0.077896,0.017235,0.129402,-0.068016,-0.005127,0.000366,-0.021507,0.083931,0.107193,0.063187,-0.044136,-0.037674,-0.029755,0.007378,-0.166786,-0.000206,-0.068283,0.054192,-0.011147,0.075272,0.071266,0.009781,-0.145897,-0.010765,0.01725
-0.051155,0.004562,0.009956,-0.067078,-0.014771,-0.005058,0.010811,0.076263,0.119522,0.006859,-0.10128,0.001183,0.000458,-0.022545,0.05407,-0.089333,0.025032,0.131424,-0.075195,-0.026237,-0.012238,-0.029373,0.101151,0.096298,0.044685,-0.019562,-0.058266,-0.035263,-0.009064,-0.173538,0.008797,-0.06752,0.051208,-0.017921,0.075111,0.072723,0.001091,-0.161903,-0.024879,0.028465
-0.031715,-0.004738,-0.010796,-0.017204,-0.020927,-0.012032,0.001373,0.0756,0.138062,0.010735,-0.092232,0.013802,-0.010056,-0.018578,0.049011,-0.095032,0.044907,0.126289,-0.078209,-0.050598,-0.016876,-0.039825,0.110863,0.085701,0.022552,0.007408,-0.070007,-0.034828,-0.026459,-0.171432,0.006599,-0.061958,0.04866,-0.025551,0.067085,0.076401,-0.015839,-0.160271,-0.039497,0.036392
-0.008614,-0.010216,-0.033333,0.032814,-0.025856,-0.00798,-0.005295,0.066811,0.145546,0.012703,-0.067329,0.027855,-0.021713,-0.007133,0.042084,-0.080513,0.0578,0.114189,-0.071083,-0.060623,-0.017197,-0.041595,0.115868,0.069931,0.001091,0.03476,-0.088356,-0.041519,-0.037178,-0.157448,0.011093,-0.050018,0.047913,-0.029892,0.051071,0.071243,-0.02803,-0.14753,-0.048706,0.040588
0.013351,-0.021156,-0.043373,0.072632,-0.026382,-0.004547,-0.013847,0.062767,0.144531,0.003998,-0.05217,0.042305,-0.037888,0.001862,0.026321,-0.057899,0.058601,0.100082,-0.059456,-0.06723,-0.012634,-0.034569,0.112083,0.046265,-0.013138,0.056168,-0.106133,-0.047791,-0.048561,-0.144608,0.010498,-0.039864,0.03669,-0.041115,0.038452,0.059296,-0.053711,-0.123634,-0.054283,0.048065
0.0336,-0.015915,-0.058357,0.105034,-0.029335,0.001457,-0.020561,0.053604,0.138626,0.006828,-0.027473,0.058746,-0.055489,0.025429,0.016014,-0.043991,0.062347,0.079491,-0.050705,-0.084572,-0.01474,-0.036362,0.092735,0.029739,-0.039574,0.078209,-0.114052,-0.037804,-0.053665,-0.130577,0.005791,-0.026726,0.025513,-0.036201,0.020172,0.051598,-0.070419,-0.091904,-0.056648,0.054016
0.052277,-0.017464,-0.06881,0.129318,-0.03006,0.01899,-0.027672,0.046844,0.11689,0.009216,0.002434,0.075294,-0.053192,0.035561,0.009651,-0.034096,0.06501,0.047737,-0.033997,-0.100578,-0.019669,-0.043716,0.07579,0.002975,-0.063927,0.100883,-0.11322,-0.021271,-0.05854,-0.100006,0.011559,-0.015717,0.016853,-0.024849,-0.003342,0.048256,-0.073143,-0.059052,-0.052071,0.05571
0.065872,-0.023224,-0.072357,0.135582,-0.025406,0.025444,-0.028969,0.028496,0.080673,0.005325,0.025536,0.070976,-0.073387,0.035538,-0.004387,-0.018471,0.061577,0.015038,-0.011063,-0.103539,-0.020638,-0.043823,0.061493,-0.031349,-0.078812,0.119637,-0.103264,-0.006073,-0.064941,-0.058525,0.012421,-0.008385,0.00135,-0.026436,-0.020798,0.038445,-0.090263,-0.027695,-0.04969,0.054207
0.070129,-0.0159,-0.071243,0.131287,-0.025093,0.03418,-0.018135,0.003754,0.029999,0.014343,0.045349,0.07415,-0.087387,0.05024,-0.016144,0.00116,0.050903,-0.022964,0.012642,-0.095512,-0.01709,-0.037018,0.037872,-0.052406,-0.096664,0.14048,-0.088425,0.003532,-0.05867,-0.022301,0.013237,0.00473,-0.017372,-0.020058,-0.048492,0.023437,-0.090073,-0.004318,-0.049515,0.046623
0.072121,-0.017693,-0.064049,0.128731,-0.029442,0.040001,-0.017235,-0.011429,-0.027695,0.019768,0.058327,0.076729,-0.075668,0.055893,-0.031052,0.016586,0.043686,-0.060425,0.032654,-0.088943,-0.003258,-0.033844,0.005852,-0.07296,-0.100533,0.145935,-0.075134,0.01371,-0.048805,0.003799,0.014755,0.015808,-0.031372,-0.015152,-0.072128,0.006393,-0.081245,0.023102,-0.043022,0.036118
0.069214,-0.019806,-0.055626,0.111603,-0.024727,0.043243,-0.017082,-0.035141,-0.090942,0.026558,0.067505,0.071373,-0.073883,0.055557,-0.042442,0.033348,0.034065,-0.085434,0.050697,-0.073013,0.005058,-0.034889,-0.020027,-0.093987,-0.089394,0.140022,-0.049973,0.037979,-0.028664,0.036613,0.018349,0.026268,-0.036545,-0.010338,-0.084549,-0.015259,-0.069191,0.056374,-0.035011,0.018501
0.062416,-0.016357,-0.037842,0.084824,-0.016624,0.052994,-0.007301,-0.05851,-0.158775,0.023872,0.067528,0.07856,-0.051155,0.052887,-0.060112,0.05735,0.010246,-0.100441,0.06736,-0.049713,0.004715,-0.03299,-0.048897,-0.108536,-0.082954,0.13958,-0.0121,0.057556,-0.010887,0.071198,0.024681,0.038681,-0.054436,0.003609,-0.098457,-0.037659,-0.043678,0.084877,-0.022163,0.000443
0.048409,-0.010506,-0.019699,0.06459,-0.019226,0.053093,-0.005646,-0.070023,-0.21328,0.017189,0.066963,0.076698,-0.029182,0.050591,-0.071587,0.069084,-0.015739,-0.108078,0.080849,-0.033661,0.001175,-0.036964,-0.077156,-0.115616,-0.05806,0.123817,0.020714,0.069229,0.000626,0.101662,0.028854,0.041161,-0.067627,0.016808,-0.099098,-0.053833,-0.021149,0.101074,-0.007423,-0.011703
0.02639,-0.005898,-0.00573,0.042648,-0.019318,0.053017,0.000519,-0.072121,-0.250404,0.02343,0.062157,0.072861,-0.00602,0.039993,-0.063492,0.070992,-0.031006,-0.116753,0.088242,-0.017097,-0.001183,-0.043488,-0.089417,-0.118187,-0.010681,0.104752,0.054573,0.079712,0.020912,0.132698,0.033821,0.042473,-0.055931,0.028725,-0.08802,-0.064987,-0.000526,0.104668,0.004875,-0.031776
0.008965,-0.008659,0.01297,0.013329,-0.015785,0.044205,0.009773,-0.071312,-0.278046,0.018684,0.047096,0.061104,0.018974,0.015106,-0.068382,0.083107,-0.034081,-0.112038,0.08773,0.005371,0.002869,-0.035873,-0.098526,-0.112724,0.026192,0.086876,0.083496,0.079758,0.033569,0.153099,0.031181,0.05143,-0.047928,0.032501,-0.07457,-0.075127,0.020668,0.111954,0.017258,-0.048904
-0.013016,-0.00988,0.02774,-0.014748,-0.016167,0.027161,0.015976,-0.07296,-0.2994,0.019966,0.032784,0.053207,0.03067,-0.002663,-0.067764,0.090225,-0.042969,-0.094406,0.08934,0.033363,0.001846,-0.019211,-0.102425,-0.084854,0.062943,0.045578,0.100357,0.076614,0.046524,0.154327,0.027412,0.058067,-0.042549,0.033852,-0.061661,-0.082596,0.040543,0.114738,0.027466,-0.056747
-0.034119,-0.007828,0.039589,-0.033775,-0.021675,0.012466,0.017464,-0.062309,-0.298462,0.021713,0.010612,0.051918,0.056236,-0.025101,-0.05838,0.078987,-0.050652,-0.074677,0.081711,0.059319,-0.003693,-0.00808,-0.106964,-0.05587,0.097092,0.003036,0.115417,0.065796,0.064545,0.147202,0.026321,0.064262,-0.030449,0.038368,-0.046638,-0.088959,0.054459,0.10788,0.03949,-0.064133
-0.049042,-0.012276,0.051407,-0.049164,-0.025826,-0.010918,0.014,-0.047104,-0.272949,0.017792,-0.010727,0.036629,0.072487,-0.059822,-0.049103,0.06752,-0.046829,-0.045425,0.063675,0.081467,-0.008118,-0.008682,-0.104431,-0.042702,0.117264,-0.036919,0.129128,0.051781,0.078072,0.147629,0.023399,0.068237,-0.016785,0.042015,-0.0186,-0.092659,0.063248,0.102867,0.05584,-0.059624
-0.063431,-0.017784,0.057831,-0.062508,-0.020828,-0.039925,0.019508,-0.033913,-0.245071,0.016602,-0.026207,0.029694,0.084702,-0.086601,-0.02153,0.056358,-0.055191,-0.018669,0.045547,0.097565,-0.020683,-0.00013,-0.086082,-0.030075,0.132568,-0.081726,0.133484,0.038681,0.081871,0.136345,0.019905,0.067474,-0.009674,0.04425,0.013046,-0.083038,0.069153,0.087372,0.065392,-0.051559
-0.072365,-0.01429,0.057899,-0.073418,-0.019623,-0.068939,0.023071,-0.014526,-0.194122,0.006546,-0.039925,0.016106,0.087097,-0.104469,-0.00676,0.034248,-0.06057,0.010574,0.016273,0.105614,-0.033615,0.020889,-0.067787,-0.016747,0.14431,-0.121078,0.123573,0.016273,0.07782,0.108337,0.016068,0.066109,-0.007919,0.040092,0.04467,-0.065712,0.069374,0.063469,0.061806,-0.042038
-0.076591,-0.009529,0.055771,-0.079727,-0.017365,-0.092163,0.030869,-0.000885,-0.116051,0.008667,-0.051666,-0.002296,0.081009,-0.123924,-0.000885,0.020866,-0.046562,0.036377,-0.007782,0.116112,-0.030617,0.038063,-0.046341,-0.004257,0.148727,-0.153534,0.110069,-0.003464,0.075951,0.080894,0.010391,0.067581,0.002907,0.037231,0.070389,-0.054298,0.067978,0.037781,0.06382,-0.023346
-0.074928,-0.008575,0.052536,-0.085937,-0.005836,-0.119957,0.041435,0.006966,-0.04641,0.006454,-0.063583,-0.017235,0.080833,-0.139336,0.008865,0.018364,-0.03273,0.052094,-0.032867,0.116623,-0.026657,0.057251,-0.030128,0.012291,0.133408,-0.166801,0.090881,-0.023674,0.062958,0.042015,-0.004852,0.068626,0.01329,0.032684,0.083817,-0.043579,0.061981,0.010262,0.060837,-0.010216
-0.069733,-0.01297,0.043617,-0.090782,0.004532,-0.143784,0.039322,0.017494,0.02478,-0.002541,-0.064156,-0.036041,0.057281,-0.140999,0.009201,0.013992,-0.017021,0.074013,-0.063789,0.107162,-0.032372,0.068878,-0.005455,0.020309,0.102104,-0.179024,0.071617,-0.039307,0.042534,0.003342,-0.021996,0.062607,0.016106,0.023155,0.096123,-0.028549,0.055405,-0.014503,0.046982,0.001869
-0.055031,-0.008324,0.037025,-0.077286,0.013969,-0.140221,0.034203,0.023514,0.101837,-0.008156,-0.069122,-0.04763,0.04248,-0.132401,0.016113,0.001732,-0.006371,0.089378,-0.07682,0.097252,-0.036964,0.072739,0.01844,0.013283,0.063095,-0.200989,0.065025,-0.041199,0.021996,-0.024384,-0.02861,0.054253,0.015633,0.018318,0.095329,-0.013176,0.053482,-0.034927,0.04274,0.01619
-0.034378,0.009193,0.027878,-0.056534,0.022949,-0.127892,0.025543,0.029617,0.170471,-0.02356,-0.066635,-0.068581,0.035164,-0.115425,0.016991,-0.015335,-0.002426,0.092728,-0.092712,0.079521,-0.030891,0.070641,0.024208,0.016449,0.024826,-0.193108,0.046936,-0.049698,-0.005447,-0.045837,-0.03064,0.045364,0.011971,0.015678,0.089279,0.000732,0.05265,-0.050652,0.039169,0.024925
-0.016983,0.013603,0.011612,-0.039062,0.029167,-0.114799,0.024033,0.03566,0.235924,-0.029396,-0.044037,-0.090607,0.017883,-0.08625,0.014267,-0.021614,0.01001,0.094841,-0.103012,0.059608,-0.017403,0.064323,0.039162,0.01667,-0.01918,-0.159737,0.019104,-0.064674,-0.029198,-0.059715,-0.037521,0.038544,0.007835,0.010704,0.075897,0.019714,0.054939,-0.070312,0.029663,0.030792
0.002541,0.016891,0.002045,-0.024208,0.038521,-0.090714,0.020714,0.038605,0.290154,-0.042534,-0.024651,-0.103043,0.00589,-0.053795,0.009933,-0.028503,0.021095,0.093445,-0.103416,0.037964,-0.007347,0.065666,0.04538,0.00914,-0.075478,-0.127098,0.001129,-0.072731,-0.052383,-0.070938,-0.04393,0.024422,0.007988,0.001251,0.044556,0.040443,0.052834,-0.083969,0.011444,0.031883
0.021378,0.029625,-0.002113,-0.007042,0.049484,-0.057625,0.004074,0.045715,0.323578,-0.05883,-0.000603,-0.114471,-0.012077,-0.022636,-0.006783,-0.041824,0.030434,0.081291,-0.105042,0.017578,0.002663,0.057549,0.04361,0.019394,-0.11528,-0.087906,-0.017654,-0.07048,-0.077759,-0.067139,-0.052681,0.010185,0.009239,-0.002052,0.025238,0.055183,0.047409,-0.087318,0.0009,0.027435
0.042549,0.036781,-0.005608,0.017616,0.052689,-0.017708,-0.007309,0.042404,0.340385,-0.057106,0.01387,-0.11615,-0.024338,0.011604,-0.006302,-0.051437,0.039299,0.065826,-0.086311,-0.00045,0.008751,0.044266,0.043594,0.022736,-0.146576,-0.05146,-0.03923,-0.061371,-0.095795,-0.05986,-0.059853,0.000107,0.008568,-0.004967,-0.000832,0.066666,0.039955,-0.084625,-0.002762,0.01651
0.060471,0.041672,-0.007668,0.030594,0.052444,0.019783,-0.02037,0.032829,0.33651,-0.059608,0.032089,-0.11113,-0.038918,0.042053,0.007309,-0.051956,0.039726,0.056236,-0.066444,-0.016083,0.01387,0.025719,0.051842,0.01416,-0.175682,-0.015022,-0.05835,-0.049286,-0.108322,-0.048981,-0.0485,-0.022293,0.01104,-0.015076,-0.03418,0.072906,0.024818,-0.06855,-0.011292,0.005943
0.066948,0.040703,-0.005043,0.041489,0.053917,0.059685,-0.033585,0.026047,0.315277,-0.056694,0.064064,-0.09552,-0.053444,0.078423,0.019638,-0.057091,0.036171,0.039154,-0.043762,-0.024338,0.023376,0.001999,0.064636,0.015511,-0.189484,0.031197,-0.07077,-0.034401,-0.114372,-0.030663,-0.034569,-0.03685,0.007996,-0.018303,-0.050232,0.081352,0.007538,-0.051399,-0.016693,0.000931
0.070862,0.039482,-0.004089,0.056244,0.049469,0.100227,-0.037254,0.013489,0.293121,-0.047005,0.071121,-0.076408,-0.049904,0.111664,0.030823,-0.07045,0.026611,0.013191,-0.013817,-0.034081,0.033096,-0.011475,0.050323,0.026703,-0.18615,0.07074,-0.079285,-0.023232,-0.109695,-0.017372,-0.027557,-0.055595,0.005135,-0.023445,-0.072052,0.087395,-0.010597,-0.035065,-0.018074,-0.012764
0.068687,0.036545,-0.00518,0.055733,0.040512,0.11676,-0.036247,0.001869,0.248856,-0.040077,0.080513,-0.065918,-0.055511,0.127861,0.033997,-0.070389,0.0159,-0.011375,0.003235,-0.040115,0.045822,-0.028114,0.046593,0.031189,-0.161232,0.108185,-0.098412,-0.018188,-0.091614,-0.001755,-0.022316,-0.085625,0.008026,-0.03466,-0.086899,0.082512,-0.029419,-0.013992,-0.013283,-0.022125
0.056152,0.022781,0.000977,0.048233,0.038689,0.127991,-0.034554,-0.005753,0.164352,-0.027664,0.091682,-0.041634,-0.069633,0.144981,0.03672,-0.069855,0.011017,-0.032845,0.025505,-0.044937,0.051346,-0.034401,0.052612,0.030411,-0.137169,0.142876,-0.11673,-0.007065,-0.065765,-0.004639,-0.014,-0.100128,0.009964,-0.042694,-0.086868,0.070824,-0.053833,0.001656,-0.020233,-0.027443
0.046265,0.01825,0.007736,0.042633,0.036957,0.135826,-0.039124,-0.009766,0.075363,-0.017075,0.083229,-0.011116,-0.06955,0.144318,0.043274,-0.065933,-0.005203,-0.051483,0.044312,-0.051956,0.051605,-0.040878,0.050316,0.033333,-0.102425,0.165115,-0.123863,0.008278,-0.036942,-0.010918,0.002823,-0.115044,0.011208,-0.049065,-0.081779,0.050751,-0.080109,0.014793,-0.026375,-0.040955
0.038536,0.010338,0.01445,0.0382,0.026718,0.128052,-0.042999,-0.014275,0.003334,0.003227,0.07309,0.013336,-0.067894,0.133636,0.055679,-0.051682,-0.022316,-0.071457,0.058357,-0.049911,0.051636,-0.063644,0.053215,0.033974,-0.050507,0.185005,-0.129242,0.013451,-0.00338,-0.011757,0.01963,-0.12989,0.007805,-0.05233,-0.061928,0.027435,-0.102608,0.027832,-0.027756,-0.040359
0.025734,-0.006317,0.014786,0.031166,0.009491,0.12484,-0.040024,-0.01963,-0.068748,0.024887,0.057098,0.036201,-0.066689,0.131104,0.060059,-0.040771,-0.031029,-0.080894,0.072098,-0.044991,0.050972,-0.072609,0.052567,0.034714,0.000687,0.191902,-0.123802,0.019211,0.028694,-0.02552,0.036545,-0.131592,0.007706,-0.045746,-0.041786,-0.0019,-0.121376,0.034721,-0.02874,-0.034111
