sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
0.050781,0.06797,0.049789,-0.005096,-0.01194,0.054955,-0.01162,-0.00013,0.009056,0.025047,0.057037,-0.076859,0.025513,0.0438,0.031021,-0.008133,0.005539,-0.042488,0.013123,0.034935,-0.003654,-0.014244,0.04747,-0.04763,-0.011353,-0.070358,-0.032005,0.020523,-0.002457,-0.013565,-0.007408,0.002968,-0.019287,-0.048119,-0.017792,-0.009315,-0.034515,-0.007545,0.029099,-0.002892
0.060905,0.061272,0.052879,0.001633,-0.011467,0.058891,-0.015877,-0.013451,0.006378,0.020622,0.053886,-0.074516,0.034851,0.04808,0.032265,-0.011566,-0.001488,-0.03231,0.008476,0.031075,-0.003265,-0.005333,0.057617,-0.048309,-0.021957,-0.063423,-0.030731,0.023529,-0.0047,-0.009987,-0.01786,0.008461,-0.014023,-0.03302,-0.01461,-0.007652,-0.033066,-0.004799,0.027031,-0.009262
0.061226,0.047127,0.052032,0.003044,-0.009552,0.060989,-0.021774,-0.020744,0.012665,0.013191,0.046501,-0.072372,0.044472,0.051109,0.03376,-0.01313,-0.011185,-0.022606,0.006203,0.025101,-0.003326,0.009415,0.059105,-0.04319,-0.031456,-0.052673,-0.02948,0.027222,-0.007385,-0.011452,-0.025421,0.016869,-0.004265,-0.016335,-0.012405,-0.00563,-0.029099,-0.000893,0.026512,-0.017632
0.054382,0.026909,0.052719,-0.003204,-0.006256,0.062416,-0.021812,-0.019852,0.024162,-0.000992,0.0401,-0.071129,0.048203,0.046852,0.031731,-0.010559,-0.018425,-0.008965,0.003395,0.02076,-9.16E-05,0.023109,0.053978,-0.035118,-0.04332,-0.03804,-0.025261,0.033882,-0.012253,-0.01828,-0.030357,0.027374,0.007896,0.001053,-0.012421,-0.003258,-0.020409,0.003654,0.023003,-0.024399
0.044022,0.003868,0.051964,-0.008095,-0.005318,0.058105,-0.020897,-0.017227,0.034805,-0.013069,0.031029,-0.065147,0.04705,0.032455,0.027298,-0.006721,-0.024345,0.008369,0.002708,0.018799,0.001945,0.030518,0.050262,-0.02552,-0.056213,-0.021744,-0.022629,0.04142,-0.013351,-0.020912,-0.030907,0.034096,0.021019,0.01886,-0.010788,-0.001617,-0.011116,0.012657,0.013863,-0.025299
0.027092,-0.017349,0.047157,-0.011902,-0.003029,0.048462,-0.025223,-0.01413,0.040146,-0.020149,0.014542,-0.052742,0.045883,0.016075,0.027184,-0.002029,-0.028351,0.027,0.005302,0.015663,-0.001076,0.038277,0.043602,-0.011299,-0.064857,-0.006958,-0.023621,0.045372,-0.009529,-0.020439,-0.028061,0.038956,0.033073,0.037872,-0.00666,-0.002922,-0.002708,0.026535,0.00441,-0.025063
0.008804,-0.036453,0.042686,-0.016579,0.002617,0.036079,-0.02813,-0.006569,0.037125,-0.0261,-0.004097,-0.038986,0.040825,0.00132,0.02623,0.003281,-0.024902,0.043114,0.006783,0.012794,-0.008629,0.046471,0.03125,0.002243,-0.067612,0.006615,-0.026237,0.042404,-0.004517,-0.019936,-0.026024,0.041481,0.043686,0.05661,-0.002296,-0.004875,0.006584,0.042648,-0.003548,-0.028
-0.00621,-0.05397,0.03614,-0.01963,0.002785,0.022766,-0.027786,0.003265,0.033775,-0.03093,-0.018486,-0.023949,0.030228,-0.016602,0.019737,0.005394,-0.017036,0.050224,0.007103,0.008736,-0.019821,0.053246,0.019325,0.013748,-0.066193,0.017738,-0.026451,0.031898,0.00248,-0.020401,-0.024918,0.03669,0.052101,0.068573,-0.002464,-0.007957,0.017159,0.056953,-0.014915,-0.028809
-0.023491,-0.064041,0.025085,-0.019638,-0.000206,0.010178,-0.027504,0.011505,0.036591,-0.033516,-0.027718,-0.009468,0.017914,-0.034576,0.011063,0.003578,-0.010696,0.050743,0.009476,0.000336,-0.027641,0.059143,0.012108,0.025131,-0.063049,0.026108,-0.025528,0.01712,0.006889,-0.021301,-0.023796,0.029251,0.055382,0.07444,-0.00621,-0.013603,0.029457,0.065498,-0.028267,-0.027817
-0.039734,-0.065331,0.014648,-0.016464,-3.05E-05,0.000801,-0.023865,0.021965,0.041557,-0.034515,-0.033447,0.004303,0.003143,-0.04628,-0.000565,0.002441,-0.004883,0.047394,0.011574,-0.007225,-0.028656,0.061768,0.005165,0.03759,-0.050079,0.03334,-0.024055,0.002533,0.004692,-0.021576,-0.02179,0.022408,0.058876,0.078613,-0.01445,-0.020294,0.04097,0.063751,-0.038841,-0.026634
-0.046761,-0.058365,0.002075,-0.009834,0.001846,-0.006645,-0.016777,0.032104,0.040398,-0.034233,-0.033195,0.019211,-0.012238,-0.053825,-0.010941,0.004639,0.001328,0.037048,0.014297,-0.012924,-0.025116,0.061035,-0.003448,0.049026,-0.03183,0.039459,-0.020348,-0.009697,0.002213,-0.019554,-0.021034,0.012512,0.057861,0.078568,-0.022217,-0.028389,0.046814,0.055977,-0.049095,-0.019768
-0.046959,-0.046638,-0.012444,-0.005142,0.009529,-0.017433,-0.010056,0.033104,0.03212,-0.029472,-0.02858,0.031891,-0.022934,-0.059006,-0.016571,0.008141,0.007828,0.018929,0.021263,-0.020203,-0.019104,0.059273,-0.008751,0.054161,-0.017593,0.042122,-0.016167,-0.021698,0.001167,-0.011993,-0.019981,-0.003571,0.048439,0.068489,-0.024132,-0.039948,0.045929,0.046143,-0.059105,-0.010422
-0.046661,-0.036133,-0.023247,-0.001434,0.019897,-0.025986,-0.00177,0.027199,0.019569,-0.021927,-0.02523,0.038422,-0.034904,-0.057213,-0.020065,0.010506,0.015396,-0.000824,0.025063,-0.025436,-0.009979,0.058403,-0.011665,0.055061,0.002037,0.044075,-0.011642,-0.036072,-0.001839,-0.006813,-0.014763,-0.017914,0.041695,0.054596,-0.027763,-0.051437,0.039742,0.028526,-0.062553,-0.004128
-0.044762,-0.023346,-0.032455,0.006287,0.024689,-0.028801,0.008797,0.020584,0.007484,-0.015839,-0.01786,0.041885,-0.048264,-0.048721,-0.0233,0.01165,0.01918,-0.015388,0.021866,-0.028992,0.00235,0.056404,-0.015045,0.051018,0.024147,0.046906,-0.006813,-0.047455,-0.005096,-0.004768,-0.008156,-0.0261,0.037308,0.044777,-0.030556,-0.059784,0.029747,0.008659,-0.061615,0.004608
-0.041557,-0.008682,-0.041023,0.014351,0.029762,-0.0298,0.019356,0.016586,0.003502,-0.010155,-0.006783,0.050896,-0.053856,-0.040314,-0.021576,0.013123,0.015976,-0.028839,0.01989,-0.035324,0.012947,0.052193,-0.017029,0.043991,0.040825,0.042015,0.00042,-0.053314,-0.007462,-0.002899,-0.007988,-0.037125,0.028648,0.033356,-0.032616,-0.067184,0.02047,-0.011116,-0.058846,0.019211
-0.040764,0.001579,-0.047554,0.022186,0.039062,-0.027306,0.030815,0.015594,-7.63E-05,-0.003189,-0.002274,0.057152,-0.051399,-0.031448,-0.013145,0.017616,0.012672,-0.039246,0.020828,-0.038544,0.025063,0.04567,-0.015831,0.039894,0.056587,0.032516,0.014359,-0.055305,-0.01255,-0.004593,-0.009094,-0.046494,0.016602,0.021446,-0.033852,-0.069923,0.01223,-0.034416,-0.049347,0.03569
-0.038643,0.011742,-0.049759,0.028946,0.044868,-0.025513,0.041611,0.013016,-0.012657,0.006752,-0.00325,0.054596,-0.043282,-0.021187,-0.003281,0.02491,0.011673,-0.037239,0.018036,-0.03627,0.03952,0.034416,-0.010109,0.035164,0.072227,0.027557,0.029373,-0.050049,-0.018677,-0.005775,-0.0019,-0.046738,0.003143,0.012474,-0.02787,-0.065262,-0.001709,-0.053886,-0.036751,0.04847
-0.033409,0.02774,-0.048225,0.034401,0.044167,-0.026108,0.045303,0.004326,-0.026779,0.021118,-0.005157,0.047836,-0.028061,-0.010544,0.009529,0.025375,0.006607,-0.02858,0.011192,-0.035637,0.046822,0.020248,-0.003136,0.0299,0.082863,0.022514,0.037262,-0.039391,-0.019165,-0.006676,0.007202,-0.04274,-0.007378,0.001305,-0.019409,-0.055962,-0.018738,-0.066177,-0.024109,0.055031
-0.027122,0.039955,-0.042534,0.036865,0.041306,-0.023148,0.043625,-0.005264,-0.035545,0.035362,-0.010315,0.038841,-0.004433,0.000397,0.024155,0.01651,0.000664,-0.014931,0.003845,-0.035431,0.046585,0.008095,0.00087,0.027962,0.081856,0.016022,0.041985,-0.02742,-0.014809,-0.009338,0.017418,-0.036797,-0.013512,-0.009163,-0.011063,-0.041344,-0.029671,-0.071449,-0.011101,0.057785
-0.016769,0.038612,-0.031746,0.032944,0.036041,-0.01667,0.042671,-0.009392,-0.041313,0.041,-0.017715,0.036804,0.019836,0.008835,0.033714,0.008102,0.00032,0.004738,-0.00309,-0.029045,0.043739,-0.003242,0.004219,0.025826,0.071266,0.011421,0.048027,-0.013039,-0.009087,-0.01281,0.026985,-0.028458,-0.018661,-0.015572,-0.00312,-0.023323,-0.035591,-0.070404,-0.004128,0.057495
-0.002129,0.032043,-0.023102,0.03022,0.027855,-0.011871,0.039291,-0.013252,-0.050194,0.042229,-0.024933,0.03466,0.040749,0.015038,0.038872,-0.003502,0.002312,0.022667,-0.008629,-0.017975,0.035477,-0.018242,0.009842,0.023575,0.058754,0.005127,0.050186,0.001442,-0.003189,-0.013557,0.030396,-0.020447,-0.025391,-0.02253,0.007042,-0.006775,-0.039841,-0.063553,-0.001297,0.055313
0.012497,0.028114,-0.017227,0.02993,0.016335,-0.0075,0.033691,-0.01593,-0.05722,0.046944,-0.033981,0.023544,0.059074,0.021523,0.042656,-0.02211,0.004341,0.037163,-0.010864,-0.009163,0.022797,-0.034019,0.015038,0.021675,0.045456,-0.001991,0.047073,0.009262,0.000687,-0.009163,0.029678,-0.015892,-0.034958,-0.029236,0.01683,0.009796,-0.041817,-0.047867,0.004662,0.049561
0.027512,0.026131,-0.011772,0.025436,0.000679,0.000824,0.031891,-0.013779,-0.057388,0.049583,-0.043335,0.014267,0.068817,0.02771,0.040878,-0.042099,0.006332,0.046608,-0.010139,-0.000427,0.012871,-0.048225,0.017662,0.016251,0.030304,-0.006981,0.046829,0.012245,0.004494,-0.00592,0.025177,-0.011086,-0.042419,-0.031181,0.020493,0.027184,-0.042259,-0.026489,0.008728,0.039703
0.04657,0.025558,-0.004906,0.021103,-0.012764,0.005966,0.02948,-0.013115,-0.057129,0.045471,-0.048309,0.015778,0.072113,0.029839,0.032555,-0.064484,0.005394,0.048683,-0.009109,0.010971,0.006126,-0.054527,0.018929,0.011009,0.01226,-0.013268,0.047691,0.016136,0.01075,-0.002785,0.017349,-0.004608,-0.046165,-0.029808,0.025749,0.041275,-0.04129,-0.000908,0.006973,0.029518
0.066154,0.022057,0.004997,0.018837,-0.023323,0.005409,0.024155,-0.014236,-0.053589,0.035393,-0.047775,0.026703,0.073868,0.031967,0.022896,-0.086662,0.003876,0.043716,-0.006508,0.021614,0.001953,-0.048637,0.015068,0.007668,-0.006203,-0.018723,0.043236,0.017471,0.015022,0.003929,0.007294,-0.000481,-0.047859,-0.028397,0.034882,0.051422,-0.039803,0.026047,0.005905,0.016571
0.081543,0.013374,0.014839,0.013504,-0.031471,0.006042,0.022644,-0.012733,-0.043472,0.021461,-0.041794,0.035378,0.072182,0.039146,0.013039,-0.10067,0.005173,0.033829,-0.002411,0.030861,0.001305,-0.04435,0.002876,0.003098,-0.021454,-0.022881,0.040161,0.016418,0.016747,0.010193,-0.000359,0.003929,-0.043358,-0.02623,0.040901,0.058182,-0.035889,0.042511,0.007927,-0.00058
0.094933,0.004471,0.020981,0.005074,-0.036461,0.010132,0.027054,-0.009331,-0.02961,0.006538,-0.031975,0.037857,0.063087,0.042313,0.001343,-0.101425,0.004288,0.020706,0.00132,0.035843,0.001709,-0.045685,-0.0112,-0.00473,-0.036873,-0.02916,0.040947,0.015312,0.02002,0.018204,-0.009171,0.005341,-0.035881,-0.019234,0.041435,0.061905,-0.027939,0.051384,0.011147,-0.015121
0.102119,-0.002319,0.022339,-0.003876,-0.041916,0.013832,0.033302,-0.004372,-0.013519,-0.007462,-0.023033,0.03627,0.04422,0.037651,-0.009766,-0.093307,-0.001205,0.004463,0.006287,0.036858,0.0028,-0.04245,-0.022385,-0.014084,-0.052505,-0.033905,0.041428,0.008499,0.022774,0.027344,-0.019676,0.004242,-0.029488,-0.00676,0.038322,0.060059,-0.01918,0.059341,0.016785,-0.020706
0.098015,-0.0075,0.024429,-0.013268,-0.045029,0.01281,0.034409,0.002426,-0.000252,-0.020836,-0.013412,0.032227,0.021233,0.033478,-0.018929,-0.08181,-0.006416,-0.008888,0.008202,0.035881,0.008163,-0.035606,-0.033348,-0.020233,-0.058693,-0.035492,0.040276,-0.003387,0.023796,0.033089,-0.023369,0.008286,-0.020195,0.008629,0.03289,0.053909,-0.008636,0.060028,0.023094,-0.021896
0.084167,-0.012199,0.026123,-0.02137,-0.045303,0.008041,0.030739,0.008278,0.012909,-0.03476,0.000824,0.029114,-0.00087,0.032173,-0.028412,-0.065079,-0.009293,-0.015907,0.003601,0.031555,0.017212,-0.030495,-0.042625,-0.027969,-0.054665,-0.034813,0.036469,-0.01149,0.0261,0.038872,-0.024803,0.011978,-0.007423,0.025177,0.028824,0.050842,0.001335,0.055183,0.026657,-0.020798
0.06105,-0.018005,0.025253,-0.025803,-0.042664,0.001442,0.025696,0.01178,0.029701,-0.043854,0.013634,0.022919,-0.01889,0.031403,-0.034706,-0.046318,-0.012604,-0.020348,0.000526,0.023918,0.024414,-0.023621,-0.045555,-0.036568,-0.048828,-0.032547,0.03196,-0.013763,0.030632,0.039642,-0.024094,0.014603,0.002075,0.035301,0.026047,0.047501,0.013199,0.043762,0.02961,-0.018196
0.032394,-0.024414,0.025757,-0.032707,-0.035904,-0.005844,0.019547,0.014442,0.041557,-0.048294,0.020836,0.010979,-0.032776,0.028732,-0.037758,-0.023804,-0.013725,-0.022667,-9.92E-05,0.01458,0.022484,-0.011429,-0.044106,-0.037315,-0.039673,-0.027054,0.030571,-0.012566,0.029305,0.031342,-0.016068,0.01899,0.007156,0.036575,0.015846,0.042374,0.030716,0.020386,0.035645,-0.018219
0.002396,-0.029526,0.025688,-0.042023,-0.032677,-0.011269,0.014626,0.014961,0.044243,-0.054054,0.027145,-0.004822,-0.049072,0.019432,-0.039734,0.006386,-0.011757,-0.022736,-0.003593,0.005821,0.012962,-0.001747,-0.041321,-0.03344,-0.024353,-0.017319,0.029221,-0.008354,0.021179,0.024391,-0.004257,0.025536,0.013657,0.036346,0.002655,0.038109,0.041,-0.006966,0.046677,-0.018311
-0.027313,-0.028847,0.019508,-0.047668,-0.035439,-0.012131,0.007195,0.013481,0.04509,-0.055923,0.034393,-0.021912,-0.062988,0.00531,-0.037918,0.036507,-0.010384,-0.022865,-0.005226,-0.003914,0.003174,-0.000366,-0.036293,-0.028137,-0.006653,-0.008896,0.021248,-0.004715,0.01709,0.023842,0.005836,0.034256,0.018074,0.032455,-0.005272,0.032051,0.046173,-0.032425,0.052994,-0.014801
-0.057083,-0.026794,0.007996,-0.051086,-0.035332,-0.013504,-0.001572,0.015999,0.047722,-0.051918,0.036354,-0.03997,-0.069084,-0.006874,-0.034874,0.059746,-0.007561,-0.019958,-0.004829,-0.011223,-0.006706,0.000473,-0.029678,-0.017525,0.012787,0.001633,0.009529,-0.002144,0.01432,0.024055,0.014282,0.039925,0.020882,0.021523,-0.010742,0.026863,0.056747,-0.054573,0.046837,-0.007774
-0.085762,-0.026894,-0.003616,-0.048302,-0.029785,-0.017883,-0.005943,0.020363,0.041603,-0.046074,0.032906,-0.056099,-0.0737,-0.014595,-0.032608,0.073738,-0.000999,-0.010864,-0.006172,-0.011902,-0.015114,0.001732,-0.019661,-0.006348,0.034294,0.016502,-0.004562,0.003716,0.011009,0.020264,0.023865,0.04393,0.024773,0.005951,-0.012085,0.023193,0.065926,-0.070961,0.036476,-0.001778
-0.107681,-0.022682,-0.01532,-0.038757,-0.025887,-0.022049,-0.011436,0.018616,0.025002,-0.034363,0.032112,-0.065964,-0.075157,-0.017723,-0.029236,0.080025,0.007561,-0.001358,-0.007469,-0.01152,-0.026352,-0.001984,-0.003624,-0.000504,0.055313,0.02462,-0.024925,0.009171,0.006828,0.017036,0.030342,0.042351,0.025452,-0.014503,-0.008621,0.016258,0.068825,-0.083023,0.025383,0.003372
-0.122131,-0.015755,-0.026947,-0.031616,-0.022781,-0.022415,-0.015862,0.013145,0.011871,-0.017624,0.032799,-0.074959,-0.068665,-0.018417,-0.022476,0.084793,0.012177,0.001991,-0.009293,-0.012527,-0.037582,-0.007408,0.010406,0.005997,0.074799,0.023872,-0.046974,0.009491,-0.0009,0.017845,0.031174,0.033272,0.023575,-0.036591,-0.004326,0.006142,0.064735,-0.090385,0.015091,0.00621
-0.127556,-0.007133,-0.034996,-0.027176,-0.017113,-0.015038,-0.012558,0.009682,0.004959,-0.001236,0.029999,-0.080452,-0.060097,-0.019539,-0.016479,0.093178,0.011475,0.000107,-0.012947,-0.009102,-0.039391,-0.009102,0.015907,0.012215,0.090118,0.021263,-0.064766,0.008987,-0.006584,0.016106,0.028625,0.026398,0.019386,-0.055321,-0.000916,-0.002174,0.052658,-0.0905,0.006485,0.005013
